CATEGORY CODE,CATEGORY DESCRIPTION,SUBCATEGORY CODE,SUBCATEGORY DESCRIPTION,UPC CODE,BRAND NAME,FOOD DESCRIPTION,PACKAGE SIZE,UNIT OF MEASURE,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94254,PLU,Organic-BREADFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94255,PLU,Organic-CACTUS PEAR -PRICKLY PEAR ,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94256,PLU,Organic-CARAMBOLA -STARFRUIT ,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94257,PLU,Organic-CHERIMOYA,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94258,PLU,Organic-CHERRIES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94259,PLU,Organic-CHERRIES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94260,PLU,Organic-COCONUTS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94261,PLU,Organic-COCONUTS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94262,PLU,Organic-COCONUTS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94263,PLU,Organic-DATES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94264,PLU,Organic-DATES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94265,PLU,Organic-FEIJOA,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94266,PLU,Organic-FIGS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94267,PLU,Organic-FIGS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94268,PLU,Organic-FIGS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94269,PLU,Organic-FIGS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94270,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94271,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94272,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94273,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94274,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94275,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94276,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94277,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94278,PLU,Organic-GRAPES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94279,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94280,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94281,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94282,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94283,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94284,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94285,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94286,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94287,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94288,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94289,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94290,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94291,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94292,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94293,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94294,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94295,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94296,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94297,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94298,PLU,Organic-GRAPEFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94299,PLU,Organic-GUAVA,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94300,PLU,Organic-HOMLI FRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94301,PLU,Organic-KIWIFRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94302,PLU,Organic-KIWANO -HORNED MELON ,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94303,PLU,Organic-KUMQUAT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94304,PLU,Organic-LEMONS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94305,PLU,Organic-LIMES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943052,PLU,Organic-LIME KEY INCLUDING MEXICAN AND WEST INDIAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94306,PLU,Organic-LIMES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94307,PLU,Organic-LONGAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943076,PLU,Organic-LONGAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94308,PLU,Organic-LOQUATS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943083,PLU,Organic-LOQUAT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94309,PLU,Organic-LYCHEES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943090,PLU,Organic-LYCHEE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94310,PLU,Organic-MAMEY,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943106,PLU,Organic-MAMEY,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94311,PLU,Organic-MANGO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943113,PLU,Organic-MANGO GREEN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94312,PLU,Organic-MANGO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943120,PLU,Organic-MANGO YELLOW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94313,PLU,Organic-MANGO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943137,PLU,Organic-MANGO RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94314,PLU,Organic-MANGO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943144,PLU,Organic-MANGO RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94315,PLU,Organic-MANGO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943151,PLU,Organic-MANGO RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94316,PLU,Organic-MANGO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943168,PLU,Organic-MANGO RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94317,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943175,PLU,Organic-MELON CANARY  YELLOW HONEYDEW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94318,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943182,PLU,Organic-MELON CANTALOUPE  MUSKMELON SMALL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94319,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943199,PLU,Organic-MELON CANTALOUPE  MUSKMELON LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94320,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943205,PLU,Organic-MELON CASABA,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94321,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943212,PLU,Organic-MELON CINNABAR,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94322,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943229,PLU,Organic-MELON CRENSHAW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94323,PLU,Organic-BERRIES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943236,PLU,Organic-BERRIES STRAWBERRIES BULK,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94324,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943243,PLU,Organic-MELON FRENCH AFTERNOON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94325,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943250,PLU,Organic-MELON FRENCH BREAKFAST,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94326,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943267,PLU,Organic-MELON GALIA,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94327,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943274,PLU,Organic-MELON ORANGE FLESH  CANTALINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94328,PLU,Organic-LIMEQUATS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943281,PLU,Organic-LIMEQUAT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94329,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943298,PLU,Organic-MELON HONEYDEW  WHITE HONEYDEW SMALL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94330,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943304,PLU,Organic-MELON MAYAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94331,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943311,PLU,Organic-MELON MICKEY LEE WATERMELON  SUGARBABY,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94332,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943328,PLU,Organic-MELON MUSKMELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94333,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943335,PLU,Organic-MELON PEPINO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94334,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943342,PLU,Organic-MELON PERSIAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94335,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943359,PLU,Organic-MELON PRINCE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94336,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943366,PLU,Organic-MELON SANTA CLAUS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94337,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943373,PLU,Organic-MELON SATICOY,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94338,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943380,PLU,Organic-MELON SHARLIN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94339,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943397,PLU,Organic-MELON SPANISH  TENDRAL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94340,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943403,PLU,Organic-MELON WATERMELON YELLOW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94341,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943410,PLU,Organic-MELON WATERMELON YELLOW SEEDLESS,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94342,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943427,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94343,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943434,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94344,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943441,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94345,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943458,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94346,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943465,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94347,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943472,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94348,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943489,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94349,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943496,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94350,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943502,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94351,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943519,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94352,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943526,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94353,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943533,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94354,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943540,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94355,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943557,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94356,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943564,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94357,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943571,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94358,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943588,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94359,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943595,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94360,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943601,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94361,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943618,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94362,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943625,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94363,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943632,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94364,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943649,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94365,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943656,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94366,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943663,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94367,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943670,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94368,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943687,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94369,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943694,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94370,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943700,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94371,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943717,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94372,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943724,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94373,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943731,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94374,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943748,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94375,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943755,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94376,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943762,PLU,Organic-MELON,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94377,PLU,Organic-NECTARINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943779,PLU,Organic-NECTARINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94378,PLU,Organic-NECTARINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943786,PLU,Organic-NECTARINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94379,PLU,Organic-NECTARINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943793,PLU,Organic-NECTARINE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94380,PLU,Organic-NECTARINE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943809,PLU,Organic-NECTARINE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94381,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943816,PLU,Organic-ORANGE BLOOD,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94382,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943823,PLU,Organic-ORANGE JUICE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94383,PLU,Organic-TANGELO,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943830,PLU,Organic-ORANGE TANGELO MINNEOLA,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94384,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943847,PLU,Organic-ORANGE NAVEL SMALL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94385,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943854,PLU,Organic-ORANGE NAVEL LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94386,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943861,PLU,Organic-ORANGE TEMPLE SMALL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94387,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943878,PLU,Organic-ORANGE TEMPLE LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94388,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943885,PLU,Organic-ORANGE VALENCIA LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94389,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943892,PLU,Organic-ORANGE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94390,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943908,PLU,Organic-ORANGE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94391,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943915,PLU,Organic-ORANGE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94392,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943922,PLU,Organic-ORANGE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94393,PLU,Organic-ORANGES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943939,PLU,Organic-ORANGE RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94394,PLU,Organic-PAPAYA/PAWPAW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943946,PLU,Organic-PAPAYAPAWPAW REGULAR LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94395,PLU,Organic-PAPAYA/PAWPAW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943953,PLU,Organic-PAPAYAPAWPAW COOKING  MEXICAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94396,PLU,Organic-PAPAYA/PAWPAW,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943960,PLU,Organic-PAPAYAPAWPAW RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94397,PLU,Organic-PASSION FRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943977,PLU,Organic-PASSION FRUIT PURPLE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94398,PLU,Organic-PASSION FRUIT,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943984,PLU,Organic-PASSION FRUIT RETAILER ASSIGNED,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94399,PLU,Organic-PEACHES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,943991,PLU,Organic-PEACH INDIAN,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94400,PLU,Organic-PEACHES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,944004,PLU,Organic-PEACH WHITE FLESH SMALL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94401,PLU,Organic-PEACHES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,944011,PLU,Organic-PEACH WHITE FLESH LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94402,PLU,Organic-PEACHES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,944028,PLU,Organic-PEACH YELLOW FLESH SMALL,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94403,PLU,Organic-PEACHES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,944035,PLU,Organic-PEACH YELLOW FLESH LARGE,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,94404,PLU,Organic-PEACHES,1,$$$,
19,Fruit & Vegetables Cash Value Voucher,001,Fresh,944042,PLU,Organic-PEACH RETAILER ASSIGNED,1,$$$,
