fdc_id,wweia_food_category,wweia_food_category_description,full food code description,food_code,keyword,Schema Code,Grandparent
2345359,6420,Other vegetables and combinations,"Asparagus, canned, cooked, no added fat",75202013,Asparagus,75 Other vegetables,Vegetables
2345360,6420,Other vegetables and combinations,"Asparagus, NS as to form, cooked",75202020,Asparagus,75 Other vegetables,Vegetables
2345361,6420,Other vegetables and combinations,"Asparagus, fresh, cooked, fat added, NS as to fat type",75202021,Asparagus,75 Other vegetables,Vegetables
2345362,6420,Other vegetables and combinations,"Asparagus, frozen, cooked, fat added, NS as to fat type",75202022,Asparagus,75 Other vegetables,Vegetables
2345363,6420,Other vegetables and combinations,"Asparagus, canned, cooked, fat added, NS as to fat type",75202023,Asparagus,75 Other vegetables,Vegetables
2345364,6420,Other vegetables and combinations,"Asparagus, fresh, cooked with oil",75202027,Asparagus,75 Other vegetables,Vegetables
2345365,6420,Other vegetables and combinations,"Asparagus, fresh, cooked with butter or margarine",75202028,Asparagus,75 Other vegetables,Vegetables
2345366,6420,Other vegetables and combinations,"Asparagus, frozen, cooked with oil",75202031,Asparagus,75 Other vegetables,Vegetables
2345367,6420,Other vegetables and combinations,"Asparagus, frozen, cooked with butter or margarine",75202032,Asparagus,75 Other vegetables,Vegetables
2345368,6420,Other vegetables and combinations,"Asparagus, canned, cooked with oil",75202034,Asparagus,75 Other vegetables,Vegetables
2345369,6420,Other vegetables and combinations,"Asparagus, canned, cooked with butter or margarine",75202035,Asparagus,75 Other vegetables,Vegetables
2345370,6420,Other vegetables and combinations,"Bamboo shoots, cooked",75203028,Bamboo shoots,75 Other vegetables,Vegetables
2345394,6420,Other vegetables and combinations,"Bean sprouts, cooked",75207021,Bean sprouts,75 Other vegetables,Vegetables
2345395,6420,Other vegetables and combinations,"Beets, fresh, cooked, no added fat",75208011,Beets,75 Other vegetables,Vegetables
2345396,6420,Other vegetables and combinations,"Beets, canned, cooked, no added fat",75208013,Beets,75 Other vegetables,Vegetables
2345397,6420,Other vegetables and combinations,"Beets, NS as to form, cooked",75208020,Beets,75 Other vegetables,Vegetables
2345398,6420,Other vegetables and combinations,"Beets, fresh, cooked, fat added",75208021,Beets,75 Other vegetables,Vegetables
2345399,6420,Other vegetables and combinations,"Beets, canned, cooked, fat added",75208023,Beets,75 Other vegetables,Vegetables
2345400,6420,Other vegetables and combinations,"Beets, canned, reduced sodium, cooked",75208110,Beets,75 Other vegetables,Vegetables
2345401,6420,Other vegetables and combinations,"Bitter melon, cooked",75208310,Bitter melon,75 Other vegetables,Vegetables
2345403,6420,Other vegetables and combinations,"Broccoflower, cooked",75208720,Broccoflower,75 Other vegetables,Vegetables
2345404,6420,Other vegetables and combinations,"Brussels sprouts, fresh, cooked, no added fat",75209011,Brussels sprouts,75 Other vegetables,Vegetables
2345405,6420,Other vegetables and combinations,"Brussels sprouts, frozen, cooked, no added fat",75209012,Brussels sprouts,75 Other vegetables,Vegetables
2345406,6420,Other vegetables and combinations,"Brussels sprouts, NS as to form, cooked",75209020,Brussels sprouts,75 Other vegetables,Vegetables
2345407,6420,Other vegetables and combinations,"Brussels sprouts, fresh, cooked, fat added",75209021,Brussels sprouts,75 Other vegetables,Vegetables
2345408,6420,Other vegetables and combinations,"Brussels sprouts, frozen, cooked, fat added",75209022,Brussels sprouts,75 Other vegetables,Vegetables
2345409,6420,Other vegetables and combinations,"Burdock, cooked",75209501,Burdock,75 Other vegetables,Vegetables
2345418,6420,Other vegetables and combinations,"Cactus, cooked, no added fat",75213110,Cactus,75 Other vegetables,Vegetables
2345419,6420,Other vegetables and combinations,"Cactus, cooked, fat added",75213120,Cactus,75 Other vegetables,Vegetables
2345420,6420,Other vegetables and combinations,"Cauliflower, fresh, cooked, no added fat",75214011,Cauliflower,75 Other vegetables,Vegetables
2345421,6420,Other vegetables and combinations,"Cauliflower, frozen, cooked, no added fat",75214012,Cauliflower,75 Other vegetables,Vegetables
2345422,6420,Other vegetables and combinations,"Cauliflower, NS as to form, cooked",75214020,Cauliflower,75 Other vegetables,Vegetables
2345423,6420,Other vegetables and combinations,"Cauliflower, fresh, cooked, fat added, NS as to fat type",75214021,Cauliflower,75 Other vegetables,Vegetables
2345424,6420,Other vegetables and combinations,"Cauliflower, frozen, cooked, fat added, NS as to fat type",75214022,Cauliflower,75 Other vegetables,Vegetables
2345425,6420,Other vegetables and combinations,"Cauliflower, fresh, cooked with oil",75214027,Cauliflower,75 Other vegetables,Vegetables
2345426,6420,Other vegetables and combinations,"Cauliflower, fresh, cooked with butter or margarine",75214028,Cauliflower,75 Other vegetables,Vegetables
2345427,6420,Other vegetables and combinations,"Cauliflower, frozen, cooked with oil",75214030,Cauliflower,75 Other vegetables,Vegetables
2345428,6420,Other vegetables and combinations,"Cauliflower, frozen, cooked with butter or margarine",75214031,Cauliflower,75 Other vegetables,Vegetables
2345429,6420,Other vegetables and combinations,"Celery, cooked",75215020,Celery,75 Other vegetables,Vegetables
2345430,6420,Other vegetables and combinations,"Fennel bulb, cooked",75215120,Fennel bulb,75 Other vegetables,Vegetables
2345431,6420,Other vegetables and combinations,"Christophine, cooked",75215511,Christophine,75 Other vegetables,Vegetables
2345451,6420,Other vegetables and combinations,"Cucumber, cooked",75216720,Cucumber,75 Other vegetables,Vegetables
2345452,6420,Other vegetables and combinations,"Eggplant, cooked, no added fat",75217010,Eggplant,75 Other vegetables,Vegetables
2345453,6420,Other vegetables and combinations,"Eggplant, cooked, fat added",75217020,Eggplant,75 Other vegetables,Vegetables
2345454,6420,Other vegetables and combinations,"Flowers or blossoms of sesbania, squash, or lily, cooked",75217301,Flowers or blossoms of sesbania,75 Other vegetables,Vegetables
2345457,6420,Other vegetables and combinations,"Kohlrabi, cooked",75218011,Kohlrabi,75 Other vegetables,Vegetables
2345459,6420,Other vegetables and combinations,"Lotus root, cooked",75218501,Lotus root,75 Other vegetables,Vegetables
2345460,6420,Other vegetables and combinations,"Mushrooms, fresh, cooked, no added fat",75219011,Mushrooms,75 Other vegetables,Vegetables
2345461,6420,Other vegetables and combinations,"Mushrooms, NS as to form, cooked",75219020,Mushrooms,75 Other vegetables,Vegetables
2345462,6420,Other vegetables and combinations,"Mushrooms, fresh, cooked, fat added, NS as to fat type",75219021,Mushrooms,75 Other vegetables,Vegetables
2345463,6420,Other vegetables and combinations,"Mushrooms, canned, cooked",75219023,Mushrooms,75 Other vegetables,Vegetables
2345464,6420,Other vegetables and combinations,"Mushrooms, fresh, cooked with oil",75219033,Mushrooms,75 Other vegetables,Vegetables
2345465,6420,Other vegetables and combinations,"Mushrooms, fresh, cooked with butter or margarine",75219034,Mushrooms,75 Other vegetables,Vegetables
2345466,6420,Other vegetables and combinations,"Mushroom, Asian, cooked, from dried",75219100,Mushroom,75 Other vegetables,Vegetables
2345467,6420,Other vegetables and combinations,"Okra, fresh, cooked, no added fat",75220011,Okra,75 Other vegetables,Vegetables
2345468,6420,Other vegetables and combinations,"Okra, frozen, cooked, no added fat",75220012,Okra,75 Other vegetables,Vegetables
2345469,6420,Other vegetables and combinations,"Okra, NS as to form, cooked",75220020,Okra,75 Other vegetables,Vegetables
2345470,6420,Other vegetables and combinations,"Okra, fresh, cooked, fat added",75220021,Okra,75 Other vegetables,Vegetables
2345471,6420,Other vegetables and combinations,"Okra, frozen, cooked, fat added",75220022,Okra,75 Other vegetables,Vegetables
2345477,6420,Other vegetables and combinations,"Palm hearts, cooked",75221160,Palm hearts,75 Other vegetables,Vegetables
2345478,6420,Other vegetables and combinations,"Parsnips, cooked",75222020,Parsnips,75 Other vegetables,Vegetables
2345499,6420,Other vegetables and combinations,"Peppers, green, cooked",75226020,Peppers,75 Other vegetables,Vegetables
2345503,6420,Other vegetables and combinations,"Daikon radish, cooked",75227110,Daikon radish,75 Other vegetables,Vegetables
2345504,6420,Other vegetables and combinations,"Rutabaga, cooked",75228020,Rutabaga,75 Other vegetables,Vegetables
2345505,6420,Other vegetables and combinations,"Salsify, cooked",75229011,Salsify,75 Other vegetables,Vegetables
2345507,6420,Other vegetables and combinations,"Snowpea, fresh, cooked, no added fat",75231011,Snowpea,75 Other vegetables,Vegetables
2345508,6420,Other vegetables and combinations,"Snowpea, frozen, cooked, no added fat",75231012,Snowpea,75 Other vegetables,Vegetables
2345509,6420,Other vegetables and combinations,"Snowpea, NS as to form, cooked",75231020,Snowpea,75 Other vegetables,Vegetables
2345510,6420,Other vegetables and combinations,"Snowpea, fresh, cooked, fat added",75231021,Snowpea,75 Other vegetables,Vegetables
2345511,6420,Other vegetables and combinations,"Snowpea, frozen, cooked, fat added",75231022,Snowpea,75 Other vegetables,Vegetables
2345513,6420,Other vegetables and combinations,"Seaweed, cooked, no added fat",75232110,Seaweed,75 Other vegetables,Vegetables
2345514,6420,Other vegetables and combinations,"Seaweed, cooked, fat added",75232120,Seaweed,75 Other vegetables,Vegetables
2345515,6420,Other vegetables and combinations,"Summer squash, yellow or green, fresh, cooked, no added fat",75233011,Summer squash,75 Other vegetables,Vegetables
2345516,6420,Other vegetables and combinations,"Summer squash, yellow or green, frozen, cooked, no added fat",75233012,Summer squash,75 Other vegetables,Vegetables
2345517,6420,Other vegetables and combinations,"Summer squash, yellow or green, canned, cooked, no added fat",75233013,Summer squash,75 Other vegetables,Vegetables
2345518,6420,Other vegetables and combinations,"Summer squash, yellow or green, NS as to form, cooked",75233020,Summer squash,75 Other vegetables,Vegetables
2345519,6420,Other vegetables and combinations,"Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type",75233021,Summer squash,75 Other vegetables,Vegetables
2345520,6420,Other vegetables and combinations,"Summer squash, yellow or green, frozen, cooked, fat added, NS as to fat type",75233022,Summer squash,75 Other vegetables,Vegetables
2345521,6420,Other vegetables and combinations,"Summer squash, yellow or green, canned, cooked, fat added, NS as to fat type",75233023,Summer squash,75 Other vegetables,Vegetables
2345522,6420,Other vegetables and combinations,"Summer squash, yellow or green, fresh, cooked with oil",75233027,Summer squash,75 Other vegetables,Vegetables
2345523,6420,Other vegetables and combinations,"Summer squash, yellow or green, fresh, cooked with butter or margarine",75233028,Summer squash,75 Other vegetables,Vegetables
2345524,6420,Other vegetables and combinations,"Summer squash, yellow or green, frozen, cooked with oil",75233030,Summer squash,75 Other vegetables,Vegetables
2345525,6420,Other vegetables and combinations,"Summer squash, yellow or green, frozen, cooked with butter or margarine",75233031,Summer squash,75 Other vegetables,Vegetables
2345526,6420,Other vegetables and combinations,"Summer squash, yellow or green, canned, cooked with oil",75233033,Summer squash,75 Other vegetables,Vegetables
2345527,6420,Other vegetables and combinations,"Summer squash, yellow or green, canned, cooked with butter or margarine",75233034,Summer squash,75 Other vegetables,Vegetables
2345529,6420,Other vegetables and combinations,"Turnip, cooked",75234021,Turnip,75 Other vegetables,Vegetables
2345531,6420,Other vegetables and combinations,"Winter melon, cooked",75235750,Winter melon,75 Other vegetables,Vegetables
2345537,6420,Other vegetables and combinations,"Peppers and onions, cooked, no added fat",75306998,Peppers and onions,75 Other vegetables,Vegetables
2345538,6420,Other vegetables and combinations,"Peppers and onions, cooked, fat added",75307000,Peppers and onions,75 Other vegetables,Vegetables
2345539,6420,Other vegetables and combinations,"Classic mixed vegetables, cooked, from restaurant",75310990,Classic mixed vegetables,75 Other vegetables,Vegetables
2345540,6420,Other vegetables and combinations,"Classic mixed vegetables, frozen, cooked, no added fat",75311012,Classic mixed vegetables,75 Other vegetables,Vegetables
2345541,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, cooked, no added fat",75311013,Classic mixed vegetables,75 Other vegetables,Vegetables
2345542,6420,Other vegetables and combinations,"Classic mixed vegetables, NS as to form, cooked",75311020,Classic mixed vegetables,75 Other vegetables,Vegetables
2345543,6420,Other vegetables and combinations,"Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type",75311022,Classic mixed vegetables,75 Other vegetables,Vegetables
2345544,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, cooked, fat added, NS as to fat type",75311023,Classic mixed vegetables,75 Other vegetables,Vegetables
2345545,6420,Other vegetables and combinations,"Classic mixed vegetables, frozen, cooked with oil",75311027,Classic mixed vegetables,75 Other vegetables,Vegetables
2345546,6420,Other vegetables and combinations,"Classic mixed vegetables, frozen, cooked with butter or margarine",75311028,Classic mixed vegetables,75 Other vegetables,Vegetables
2345547,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, cooked with oil",75311030,Classic mixed vegetables,75 Other vegetables,Vegetables
2345548,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, cooked with butter or margarine",75311031,Classic mixed vegetables,75 Other vegetables,Vegetables
2345549,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, reduced sodium, cooked, no added fat",75311110,Classic mixed vegetables,75 Other vegetables,Vegetables
2345550,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type",75311120,Classic mixed vegetables,75 Other vegetables,Vegetables
2345551,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, reduced sodium, cooked with oil",75311121,Classic mixed vegetables,75 Other vegetables,Vegetables
2345552,6420,Other vegetables and combinations,"Classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine",75311122,Classic mixed vegetables,75 Other vegetables,Vegetables
2345556,6420,Other vegetables and combinations,"Vegetables, stew type, cooked, fat added",75317010,Vegetables,75 Other vegetables,Vegetables
2345557,6420,Other vegetables and combinations,"Vegetables, stew type, cooked, no added fat",75317020,Vegetables,75 Other vegetables,Vegetables
2345558,6420,Other vegetables and combinations,"Broccoli and cauliflower, cooked, no added fat",75330050,Broccoli and cauliflower,75 Other vegetables,Vegetables
2345559,6420,Other vegetables and combinations,"Broccoli and cauliflower, cooked, fat added",75330060,Broccoli and cauliflower,75 Other vegetables,Vegetables
2345560,6420,Other vegetables and combinations,"Broccoli, cauliflower and carrots, cooked, no added fat",75330080,Broccoli,75 Other vegetables,Vegetables
2345561,6420,Other vegetables and combinations,"Broccoli, cauliflower and carrots, cooked, fat added",75330090,Broccoli,75 Other vegetables,Vegetables
2345562,6420,Other vegetables and combinations,"Asian stir fry vegetables, cooked, no added fat",75340010,Asian stir fry vegetables,75 Other vegetables,Vegetables
2345563,6420,Other vegetables and combinations,"Asian stir fry vegetables, cooked, fat added",75340020,Asian stir fry vegetables,75 Other vegetables,Vegetables
2345564,6420,Other vegetables and combinations,"Jai, Monk's Food",75340200,Jai,75 Other vegetables,Vegetables
2345623,6420,Other vegetables and combinations,"Jalapenos, NFS",75511050,Jalapenos,75 Other vegetables,Vegetables
2344720,6004,Bananas,"Banana, raw",63107010,Banana,63 Other fruits,Fruits
2344721,6004,Bananas,"Banana, fried",63107410,Banana,63 Other fruits,Fruits
2344722,6014,Melons,"Cantaloupe, raw",63109010,Cantaloupe,63 Other fruits,Fruits
2344736,6014,Melons,"Honeydew melon, raw",63127010,Honeydew melon,63 Other fruits,Fruits
2344765,6014,Melons,"Watermelon, raw",63149010,Watermelon,63 Other fruits,Fruits
2344732,6006,Grapes,"Grapes, raw",63123000,Grapes,63 Other fruits,Fruits
2344737,6024,Mango and papaya,"Mango, raw",63129010,Mango,63 Other fruits,Fruits
2344738,6024,Mango and papaya,"Mango, canned",63129030,Mango,63 Other fruits,Fruits
2344739,6024,Mango and papaya,"Mango, frozen",63129050,Mango,63 Other fruits,Fruits
2344741,6024,Mango and papaya,"Papaya, raw",63133010,Papaya,63 Other fruits,Fruits
2344742,6024,Mango and papaya,"Papaya, canned",63133100,Papaya,63 Other fruits,Fruits
2344740,6008,Peaches and nectarines,"Nectarine, raw",63131010,Nectarine,63 Other fruits,Fruits
2344744,6008,Peaches and nectarines,"Peach, raw",63135010,Peach,63 Other fruits,Fruits
2344745,6008,Peaches and nectarines,"Peach, canned, NFS",63135110,Peach,63 Other fruits,Fruits
2344746,6008,Peaches and nectarines,"Peach, canned, in syrup",63135140,Peach,63 Other fruits,Fruits
2344747,6008,Peaches and nectarines,"Peach, canned, juice pack",63135170,Peach,63 Other fruits,Fruits
2344748,6008,Peaches and nectarines,"Peach, frozen",63135620,Peach,63 Other fruits,Fruits
2344749,6020,Pears,"Pear, raw",63137010,Pear,63 Other fruits,Fruits
2344750,6020,Pears,"Pear, Asian, raw",63137050,Pear,63 Other fruits,Fruits
2344751,6020,Pears,"Pear, canned, NFS",63137110,Pear,63 Other fruits,Fruits
2344752,6020,Pears,"Pear, canned, in syrup",63137140,Pear,63 Other fruits,Fruits
2344753,6020,Pears,"Pear, canned, juice pack",63137170,Pear,63 Other fruits,Fruits
2344755,6022,Pineapple,"Pineapple, raw",63141010,Pineapple,63 Other fruits,Fruits
2344756,6022,Pineapple,"Pineapple, canned, NFS",63141110,Pineapple,63 Other fruits,Fruits
2344757,6022,Pineapple,"Pineapple, canned, in syrup",63141140,Pineapple,63 Other fruits,Fruits
2344758,6022,Pineapple,"Pineapple, canned, juice pack",63141170,Pineapple,63 Other fruits,Fruits
2344759,6022,Pineapple,"Pineapple, frozen",63141200,Pineapple,63 Other fruits,Fruits
2344766,6011,Blueberries and other berries,"Berries, NFS",63200100,Berries,63 Other fruits,Fruits
2344767,6011,Blueberries and other berries,"Blackberries, raw",63201010,Blackberries,63 Other fruits,Fruits
2344768,6011,Blueberries and other berries,"Blackberries, frozen",63201600,Blackberries,63 Other fruits,Fruits
2344769,6011,Blueberries and other berries,"Blueberries, raw",63203010,Blueberries,63 Other fruits,Fruits
2344770,6011,Blueberries and other berries,"Bluberries, canned",63203110,Bluberries,63 Other fruits,Fruits
2344771,6011,Blueberries and other berries,"Blueberries, frozen",63203600,Blueberries,63 Other fruits,Fruits
2344773,6011,Blueberries and other berries,"Cranberries, raw",63207010,Cranberries,63 Other fruits,Fruits
2344774,6011,Blueberries and other berries,Cranberry sauce,63207110,Cranberry sauce,63 Other fruits,Fruits
2344775,6011,Blueberries and other berries,"Raspberries, raw",63219000,Raspberries,63 Other fruits,Fruits
2344776,6011,Blueberries and other berries,"Raspberries, frozen",63219610,Raspberries,63 Other fruits,Fruits
2344777,6009,Strawberries,"Strawberries, raw",63223020,Strawberries,63 Other fruits,Fruits
2344778,6009,Strawberries,"Strawberries, canned",63223110,Strawberries,63 Other fruits,Fruits
2344779,6009,Strawberries,"Strawberries, frozen",63223610,Strawberries,63 Other fruits,Fruits
2344806,5806,"Gelatins, ices, sorbets",Frozen fruit juice bar,63420105,Frozen fruit juice bar,63 Other fruits,Fruits
2344807,5806,"Gelatins, ices, sorbets","Frozen fruit juice bar, no sugar added",63420205,Frozen fruit juice bar,63 Other fruits,Fruits
2344808,5806,"Gelatins, ices, sorbets",Sorbet,63430150,Sorbet,63 Other fruits,Fruits
2345870,5806,"Gelatins, ices, sorbets",Gelatin dessert,91501010,Gelatin dessert,"91 Sugars, sweets",Other
2345871,5806,"Gelatins, ices, sorbets",Gelatin dessert with fruit,91501020,Gelatin dessert with fruit,"91 Sugars, sweets",Other
2345872,5806,"Gelatins, ices, sorbets",Gelatin salad with vegetables,91501100,Gelatin salad with vegetables,"91 Sugars, sweets",Other
2345873,5806,"Gelatins, ices, sorbets","Gelatin dessert, sugar free",91511010,Gelatin dessert,"91 Sugars, sweets",Other
2345874,5806,"Gelatins, ices, sorbets","Gelatin dessert, sugar free, with fruit",91511020,Gelatin dessert,"91 Sugars, sweets",Other
2345875,5806,"Gelatins, ices, sorbets",Yokan,91520100,Yokan,"91 Sugars, sweets",Other
2345877,5806,"Gelatins, ices, sorbets",Italian Ice,91601000,Italian Ice,"91 Sugars, sweets",Other
2345878,5806,"Gelatins, ices, sorbets","Italian Ice, no sugar added",91601010,Italian Ice,"91 Sugars, sweets",Other
2345879,5806,"Gelatins, ices, sorbets","Popsicle, NFS",91610900,Popsicle,"91 Sugars, sweets",Other
2345880,5806,"Gelatins, ices, sorbets",Popsicle,91611000,Popsicle,"91 Sugars, sweets",Other
2345881,5806,"Gelatins, ices, sorbets","Popsicle, no sugar added",91611100,Popsicle,"91 Sugars, sweets",Other
2345882,5806,"Gelatins, ices, sorbets",Freezer pop,91612000,Freezer pop,"91 Sugars, sweets",Other
2345883,5806,"Gelatins, ices, sorbets",Snow cone,91621000,Snow cone,"91 Sugars, sweets",Other
2345884,5806,"Gelatins, ices, sorbets","Snow cone, no sugar added",91621050,Snow cone,"91 Sugars, sweets",Other
2344813,7004,Apple juice,Apple cider,64101010,Apple cider,64 Fruit juices and nectars excluding citrus,Fruits
2344814,7004,Apple juice,"Apple juice, 100%",64104010,Apple juice,64 Fruit juices and nectars excluding citrus,Fruits
2344815,7004,Apple juice,"Apple juice, 100%, with calcium added",64104030,Apple juice,64 Fruit juices and nectars excluding citrus,Fruits
2344846,9004,Baby food: fruit,"Baby Toddler fruit, NFS",67100000,Baby Toddler fruit,67 Fruits and juices baby food,Fruits
2344847,9004,Baby food: fruit,"Baby Toddler multiple fruit, Stage 2",67100100,Baby Toddler multiple fruit,67 Fruits and juices baby food,Fruits
2344848,9004,Baby food: fruit,"Baby Toddler multiple fruit, Stage 3",67100105,Baby Toddler multiple fruit,67 Fruits and juices baby food,Fruits
2344857,9004,Baby food: fruit,"Baby Toddler apples, Stage 1",67102010,Baby Toddler apples,67 Fruits and juices baby food,Fruits
2344858,9004,Baby food: fruit,"Baby Toddler apples, Stage 2",67102030,Baby Toddler apples,67 Fruits and juices baby food,Fruits
2344859,9004,Baby food: fruit,"Baby Toddler bananas, Stage 1",67105030,Baby Toddler bananas,67 Fruits and juices baby food,Fruits
2344860,9004,Baby food: fruit,"Baby Toddler bananas, Stage 2",67105040,Baby Toddler bananas,67 Fruits and juices baby food,Fruits
2344861,9004,Baby food: fruit,"Baby Toddler peaches, Stage 1",67108010,Baby Toddler peaches,67 Fruits and juices baby food,Fruits
2344862,9004,Baby food: fruit,"Baby Toddler peaches, Stage 2",67108040,Baby Toddler peaches,67 Fruits and juices baby food,Fruits
2344863,9004,Baby food: fruit,"Baby Toddler pears, Stage 1",67109010,Baby Toddler pears,67 Fruits and juices baby food,Fruits
2344864,9004,Baby food: fruit,"Baby Toddler pears, Stage 2",67109040,Baby Toddler pears,67 Fruits and juices baby food,Fruits
2344865,9004,Baby food: fruit,Baby Toddler prunes,67110000,Baby Toddler prunes,67 Fruits and juices baby food,Fruits
2344866,9004,Baby food: fruit,Baby Toddler mangoes,67110100,Baby Toddler mangoes,67 Fruits and juices baby food,Fruits
2344867,9202,Baby juice,"Baby Toddler juice, NFS",67201000,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2344868,9202,Baby juice,"Baby Toddler juice, apple",67202000,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2344869,9202,Baby juice,"Baby Toddler juice, grape",67203800,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2344870,9202,Baby juice,"Baby Toddler juice, mixed fruit",67204000,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2344871,9202,Baby juice,"Baby Toddler juice, pear",67212000,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2344872,9202,Baby juice,"Baby Toddler juice, fruit and vegetable",67230600,Baby Toddler juice,67 Fruits and juices baby food,Fruits
2344876,6802,"White potatoes, baked or boiled","Potato, NFS",71000100,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344877,6802,"White potatoes, baked or boiled","Potato, baked, NFS",71100100,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344878,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten",71101000,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344879,6802,"White potatoes, baked or boiled","Potato, boiled, NFS",71102980,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344880,6802,"White potatoes, baked or boiled","Potato, boiled, ready-to-heat",71102990,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344881,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel not eaten, NS as to fat",71103000,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344882,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel not eaten, no added fat",71103010,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344883,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel not eaten, fat added, NS as to fat type",71103020,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344884,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel not eaten, made with oil",71103030,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344885,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel not eaten, made with butter",71103040,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344886,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel not eaten, made with margarine",71103050,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344887,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel eaten, NS as to fat",71103105,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344888,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel eaten, fat added, NS as to fat type",71103115,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344889,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh,  peel eaten, no added fat",71103125,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344890,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel eaten, made with oil",71103135,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344891,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel eaten, made with butter",71103140,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344892,6802,"White potatoes, baked or boiled","Potato, boiled, from fresh, peel eaten, made with margarine",71103150,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344893,6802,"White potatoes, baked or boiled","Potato, canned, NS as to fat",71103300,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344894,6802,"White potatoes, baked or boiled","Potato, canned, fat added, NS as to fat type",71103310,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344895,6802,"White potatoes, baked or boiled","Potato, canned, no added fat",71103320,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344896,6802,"White potatoes, baked or boiled","Potato, roasted, NFS",71104030,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344897,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel eaten, NS as to fat",71104040,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344898,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel eaten, no added fat",71104050,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344899,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel eaten, fat added, NS as to fat type",71104060,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344900,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel eaten, made with oil",71104070,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344901,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel eaten, made with butter",71104080,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344902,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel eaten, made with margarine",71104090,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344903,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel not eaten, NS as to fat",71104100,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344904,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel not eaten, fat added, NS as to fat type",71104110,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344905,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel not eaten, no added fat",71104120,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344906,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel not eaten, made with oil",71104130,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344907,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel not eaten, made with butter",71104140,Potato,"71 White potatoes, starchy vegetables",Vegetables
