fdc_id,description,short_description,food_code,wweia_food_category,wweia_food_category_description
2342531,"Multiple meat sandwich or sub, restaurant",Multiple meat sandwich or sub,27580050,3740,Deli and cured meat sandwiches
2342532,"Multiple meat sandwich or sub, with cheese, restaurant",Multiple meat sandwich or sub,27580060,3740,Deli and cured meat sandwiches
2342533,Multiple meat sandwich wrap,Multiple meat sandwich wrap,27580070,3740,Deli and cured meat sandwiches
2342534,Turkey and ham sandwich on white,Turkey and ham sandwich on white,27580110,3740,Deli and cured meat sandwiches
2342535,"Turkey and ham sandwich on white, with cheese",Turkey and ham sandwich on white,27580120,3740,Deli and cured meat sandwiches
2342536,Turkey and ham sandwich on wheat,Turkey and ham sandwich on wheat,27580130,3740,Deli and cured meat sandwiches
2342537,"Turkey and ham sandwich on wheat, with cheese",Turkey and ham sandwich on wheat,27580140,3740,Deli and cured meat sandwiches
2342538,"Turkey and ham sandwich or sub, restaurant",Turkey and ham sandwich or sub,27580150,3740,Deli and cured meat sandwiches
2342539,"Turkey and ham sandwich or sub, with cheese, restaurant",Turkey and ham sandwich or sub,27580160,3740,Deli and cured meat sandwiches
2342327,"Barbecue sandwich, NFS",Barbecue sandwich,27500400,3742,Meat and BBQ sandwiches
2342328,"Sloppy joe sandwich, on white bun",Sloppy joe sandwich,27510100,3742,Meat and BBQ sandwiches
2342329,"Sloppy joe sandwich, on wheat bun",Sloppy joe sandwich,27510105,3742,Meat and BBQ sandwiches
2342330,"Barbecue beef sandwich, on white bun",Barbecue beef sandwich,27510130,3742,Meat and BBQ sandwiches
2342331,"Barbecue beef sandwich, on wheat bun",Barbecue beef sandwich,27510135,3742,Meat and BBQ sandwiches
2342390,Meatball sandwich or sub,Meatball sandwich or sub,27510700,3742,Meat and BBQ sandwiches
2342391,Meatloaf sandwich,Meatloaf sandwich,27510702,3742,Meat and BBQ sandwiches
2342403,Steak sandwich or sub on white,Steak sandwich or sub on white,27514010,3742,Meat and BBQ sandwiches
2342404,Steak sandwich or sub on wheat,Steak sandwich or sub on wheat,27514020,3742,Meat and BBQ sandwiches
2342405,Cheese steak sandwich or sub on white,Cheese steak sandwich or sub on white,27514030,3742,Meat and BBQ sandwiches
2342406,Cheese steak sandwich or sub on wheat,Cheese steak sandwich or sub on wheat,27514040,3742,Meat and BBQ sandwiches
2342407,Gyro sandwich,Gyro sandwich,27516010,3742,Meat and BBQ sandwiches
2342418,Cuban sandwich,Cuban sandwich,27520410,3742,Meat and BBQ sandwiches
2342419,Barbecue rib sandwich,Barbecue rib sandwich,27520500,3742,Meat and BBQ sandwiches
2342420,"Barbecue pork sandwich, on white bun",Barbecue pork sandwich,27520510,3742,Meat and BBQ sandwiches
2342421,"Barbecue pork sandwich, on wheat bun",Barbecue pork sandwich,27520515,3742,Meat and BBQ sandwiches
2342422,Pork sandwich,Pork sandwich,27520520,3742,Meat and BBQ sandwiches
2342423,"Pork sandwich, with cheese",Pork sandwich,27520525,3742,Meat and BBQ sandwiches
2342443,"Barbecue chicken sandwich, on white bun",Barbecue chicken sandwich,27540130,3742,Meat and BBQ sandwiches
2342444,"Barbecue chicken sandwich, on wheat bun",Barbecue chicken sandwich,27540131,3742,Meat and BBQ sandwiches
2342332,"Cheeseburger slider, from fast food",Cheeseburger slider,27510140,3702,Burgers
2342333,"Cheeseburger, NFS",Cheeseburger,27510155,3702,Burgers
2342334,"Cheeseburger, from fast food, 1 small patty",Cheeseburger,27510160,3702,Burgers
2342335,Cheeseburger (Burger King),Cheeseburger (Burger King),27510170,3702,Burgers
2342336,Whopper Jr with cheese (Burger King),Whopper Jr with cheese (Burger King),27510171,3702,Burgers
2342337,Cheeseburger (McDonalds),Cheeseburger (McDonalds),27510172,3702,Burgers
2342338,"Cheeseburger, from school cafeteria",Cheeseburger,27510190,3702,Burgers
2342339,Cheeseburger slider,Cheeseburger slider,27510191,3702,Burgers
2342340,"Cheeseburger, on white bun, 1 small patty",Cheeseburger,27510195,3702,Burgers
2342341,"Cheeseburger, on wheat bun, 1 small patty",Cheeseburger,27510196,3702,Burgers
2342342,"Cheeseburger, from fast food, 1 medium patty",Cheeseburger,27510215,3702,Burgers
2342343,Quarter Pounder (McDonalds),Quarter Pounder (McDonalds),27510229,3702,Burgers
2342344,Whopper with cheese (Burger King),Whopper with cheese (Burger King),27510231,3702,Burgers
2342345,Quarter Pounder with cheese (McDonalds),Quarter Pounder with cheese (McDonalds),27510232,3702,Burgers
2342346,"Cheeseburger, on white bun, 1 medium patty",Cheeseburger,27510241,3702,Burgers
2342347,"Cheeseburger, on wheat bun, 1 medium patty",Cheeseburger,27510242,3702,Burgers
2342348,"Cheeseburger, on white bun, 1 large patty",Cheeseburger,27510245,3702,Burgers
2342349,"Cheeseburger, on wheat bun, 1 large patty",Cheeseburger,27510246,3702,Burgers
2342350,"Double cheeseburger, on white bun, 2 small patties",Double cheeseburger,27510254,3702,Burgers
2342351,"Double cheeseburger, on wheat bun, 2 small patties",Double cheeseburger,27510255,3702,Burgers
2342352,"Double cheeseburger, on white bun, 2 medium patties",Double cheeseburger,27510257,3702,Burgers
2342353,"Double cheeseburger, on wheat bun, 2 medium patties",Double cheeseburger,27510258,3702,Burgers
2342354,"Cheeseburger, from fast food, 1 large patty",Cheeseburger,27510261,3702,Burgers
2342355,"Double cheeseburger, on white bun, 2 large patties",Double cheeseburger,27510262,3702,Burgers
2342356,"Double cheeseburger, on wheat bun, 2 large patties",Double cheeseburger,27510263,3702,Burgers
2342357,"Double cheeseburger, from fast food, 2 small patties",Double cheeseburger,27510371,3702,Burgers
2342358,Double cheeseburger (Burger King),Double cheeseburger (Burger King),27510386,3702,Burgers
2342359,Double cheeseburger (McDonalds),Double cheeseburger (McDonalds),27510387,3702,Burgers
2342360,McDouble (McDonalds),McDouble (McDonalds),27510388,3702,Burgers
2342361,Big Mac (McDonalds),Big Mac (McDonalds),27510389,3702,Burgers
2342362,"Double cheeseburger, from fast food, 2 medium patties",Double cheeseburger,27510401,3702,Burgers
2342363,"Double cheeseburger, from fast food, 2 large patties",Double cheeseburger,27510405,3702,Burgers
2342364,"Hamburger slider, from fast food",Hamburger slider,27510501,3702,Burgers
2342365,"Hamburger, NFS",Hamburger,27510521,3702,Burgers
2342366,"Hamburger, from fast food, 1 small patty",Hamburger,27510531,3702,Burgers
2342367,Hamburger (Burger King),Hamburger (Burger King),27510551,3702,Burgers
2342368,Whopper Jr (Burger King),Whopper Jr (Burger King),27510552,3702,Burgers
2342369,Hamburger (McDonalds),Hamburger (McDonalds),27510553,3702,Burgers
2342370,"Hamburger, from school cafeteria",Hamburger,27510565,3702,Burgers
2342371,Hamburger slider,Hamburger slider,27510573,3702,Burgers
2342372,"Hamburger, on white bun, 1 small patty",Hamburger,27510575,3702,Burgers
2342373,"Hamburger, on wheat bun, 1 small patty",Hamburger,27510576,3702,Burgers
2342374,"Hamburger, from fast food, 1 medium patty",Hamburger,27510601,3702,Burgers
2342375,"Hamburger, from fast food, 1 large patty",Hamburger,27510605,3702,Burgers
2342376,Whopper (Burger King),Whopper (Burger King),27510615,3702,Burgers
2342377,"Hamburger, on white bun, 1 medium patty",Hamburger,27510631,3702,Burgers
2342378,"Hamburger, on wheat bun, 1 medium patty",Hamburger,27510632,3702,Burgers
2342379,"Hamburger, on white bun, 1 large patty",Hamburger,27510635,3702,Burgers
2342380,"Hamburger, on wheat bun, 1 large patty",Hamburger,27510636,3702,Burgers
2342381,"Double hamburger, on white bun, 2 small patties",Double hamburger,27510649,3702,Burgers
2342382,"Double hamburger, on wheat bun, 2 small patties",Double hamburger,27510652,3702,Burgers
2342383,"Double hamburger, on white bun, 2 medium patties",Double hamburger,27510655,3702,Burgers
2342384,"Double hamburger, on wheat bun, 2 medium patties",Double hamburger,27510657,3702,Burgers
2342385,"Double hamburger, on white bun, 2 large patties",Double hamburger,27510658,3702,Burgers
2342386,"Double hamburger, on wheat bun, 2 large patties",Double hamburger,27510659,3702,Burgers
2342387,"Double hamburger, from fast food, 2 small patties",Double hamburger,27510661,3702,Burgers
2342388,"Double hamburger, from fast food, 2 medium patties",Double hamburger,27510671,3702,Burgers
2342389,"Double hamburger, from fast food, 2 large patties",Double hamburger,27510675,3702,Burgers
2342392,"Chiliburger, with or without cheese, on bun",Chiliburger,27510705,3702,Burgers
2342408,"Hamburger wrap sandwich, from fast food",Hamburger wrap sandwich,27517000,3702,Burgers
2342463,"Turkey or chicken burger, on white bun",Turkey or chicken burger,27545100,3702,Burgers
2342464,"Turkey or chicken burger, on wheat bun",Turkey or chicken burger,27545110,3702,Burgers
2342435,Chicken salad sandwich on white,Chicken salad sandwich on white,27540120,3704,Chicken fillet sandwiches
2342436,Chicken salad sandwich on wheat,Chicken salad sandwich on wheat,27540121,3704,Chicken fillet sandwiches
2342437,Chicken salad sandwich wrap,Chicken salad sandwich wrap,27540122,3704,Chicken fillet sandwiches
2342445,"Chicken fillet sandwich, NFS",Chicken fillet sandwich,27540132,3704,Chicken fillet sandwiches
2342446,"Chicken fillet sandwich, from school cafeteria",Chicken fillet sandwich,27540139,3704,Chicken fillet sandwiches
2342447,"Chicken fillet biscuit, from fast food",Chicken fillet biscuit,27540145,3704,Chicken fillet sandwiches
2342448,"Chicken fillet sandwich, fried, from fast food",Chicken fillet sandwich,27540146,3704,Chicken fillet sandwiches
2342449,"Chicken fillet sandwich, fried, from fast food, with cheese",Chicken fillet sandwich,27540147,3704,Chicken fillet sandwiches
2342450,"Chicken fillet sandwich, grilled, from fast food",Chicken fillet sandwich,27540152,3704,Chicken fillet sandwiches
2342451,"Chicken fillet sandwich, grilled, from fast food, with cheese",Chicken fillet sandwich,27540153,3704,Chicken fillet sandwiches
2342452,"Chicken fillet sandwich, NS as to fried or grilled, from fast food",Chicken fillet sandwich,27540160,3704,Chicken fillet sandwiches
2342453,"Chicken fillet sandwich, fried, on white bun",Chicken fillet sandwich,27540175,3704,Chicken fillet sandwiches
2342454,"Chicken fillet sandwich, fried, on white bun; with cheese",Chicken fillet sandwich,27540176,3704,Chicken fillet sandwiches
2342455,"Chicken fillet sandwich, fried, on wheat bun",Chicken fillet sandwich,27540185,3704,Chicken fillet sandwiches
2342456,"Chicken fillet sandwich, fried, on wheat bun, with cheese",Chicken fillet sandwich,27540186,3704,Chicken fillet sandwiches
2342457,"Chicken fillet sandwich, grilled, on white bun",Chicken fillet sandwich,27540195,3704,Chicken fillet sandwiches
2342458,"Chicken fillet sandwich, grilled, on white bun, with cheese",Chicken fillet sandwich,27540196,3704,Chicken fillet sandwiches
2342459,"Chicken fillet sandwich, grilled, on wheat bun",Chicken fillet sandwich,27540205,3704,Chicken fillet sandwiches
2342460,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",Chicken fillet sandwich,27540206,3704,Chicken fillet sandwiches
2342461,"Chicken fillet wrap sandwich, fried, from fast food",Chicken fillet wrap sandwich,27540210,3704,Chicken fillet sandwiches
2342462,"Chicken fillet wrap sandwich, grilled, from fast food",Chicken fillet wrap sandwich,27540300,3704,Chicken fillet sandwiches
2342465,"Fish sandwich, fried, from fast food",Fish sandwich,27550000,3730,Seafood sandwiches
2342466,"Fish sandwich, fried, from fast food, with cheese",Fish sandwich,27550100,3730,Seafood sandwiches
2342467,Crab cake sandwich,Crab cake sandwich,27550110,3730,Seafood sandwiches
2342468,Salmon cake sandwich,Salmon cake sandwich,27550120,3730,Seafood sandwiches
2342469,Fried seafood sandwich,Fried seafood sandwich,27550150,3730,Seafood sandwiches
2342470,"Fish sandwich, from school cafeteria",Fish sandwich,27550200,3730,Seafood sandwiches
2342471,"Fish sandwich, NFS",Fish sandwich,27550300,3730,Seafood sandwiches
2342472,"Fish sandwich, fried, on white bun",Fish sandwich,27550400,3730,Seafood sandwiches
2342473,"Fish sandwich, fried, on white bun, with cheese",Fish sandwich,27550405,3730,Seafood sandwiches
2342474,"Fish sandwich, fried, on wheat bun",Fish sandwich,27550410,3730,Seafood sandwiches
2342475,"Fish sandwich, fried, on wheat bun, with cheese",Fish sandwich,27550415,3730,Seafood sandwiches
2342476,"Fish sandwich, grilled",Fish sandwich,27550420,3730,Seafood sandwiches
2342477,Fish wrap sandwich,Fish wrap sandwich,27550425,3730,Seafood sandwiches
2342478,Sardine sandwich,Sardine sandwich,27550510,3730,Seafood sandwiches
2342479,Tuna salad sandwich on white,Tuna salad sandwich on white,27550720,3730,Seafood sandwiches
2342480,"Tuna salad sandwich on white, with cheese",Tuna salad sandwich on white,27550730,3730,Seafood sandwiches
2342481,Tuna salad sandwich on wheat,Tuna salad sandwich on wheat,27550735,3730,Seafood sandwiches
2342482,"Tuna salad sandwich on wheat, with cheese",Tuna salad sandwich on wheat,27550737,3730,Seafood sandwiches
2342483,Tuna salad sandwich wrap,Tuna salad sandwich wrap,27550755,3730,Seafood sandwiches
2342484,Seafood salad sandwich,Seafood salad sandwich,27550800,3730,Seafood sandwiches
2342489,Corn dog,Corn dog,27560300,3703,Frankfurter sandwiches
2342490,Pig in a blanket,Pig in a blanket,27560350,3703,Frankfurter sandwiches
2342498,Italian sausage sandwich on white,Italian sausage sandwich on white,27560710,3703,Frankfurter sandwiches
2342501,"Hot dog sandwich, NFS, on white bun",Hot dog sandwich,27564000,3703,Frankfurter sandwiches
2342502,"Hot dog sandwich, NFS, on wheat bun",Hot dog sandwich,27564001,3703,Frankfurter sandwiches
2342503,"Hot dog sandwich, NFS, on white bread",Hot dog sandwich,27564010,3703,Frankfurter sandwiches
2342504,"Hot dog sandwich, NFS, on wheat bread",Hot dog sandwich,27564020,3703,Frankfurter sandwiches
2342505,"Hot dog sandwich, beef, on white bun",Hot dog sandwich,27564060,3703,Frankfurter sandwiches
2342506,"Hot dog sandwich, beef, on wheat bun",Hot dog sandwich,27564061,3703,Frankfurter sandwiches
2342507,"Hot dog sandwich, beef, on white bread",Hot dog sandwich,27564070,3703,Frankfurter sandwiches
2342508,"Hot dog sandwich, beef, on wheat bread",Hot dog sandwich,27564080,3703,Frankfurter sandwiches
2342509,"Hot dog sandwich, meat and poultry, on white bun",Hot dog sandwich,27564180,3703,Frankfurter sandwiches
2342510,"Hot dog sandwich, meat and poultry, on wheat bun",Hot dog sandwich,27564181,3703,Frankfurter sandwiches
2342511,"Hot dog sandwich, meat and poultry, on white bread",Hot dog sandwich,27564190,3703,Frankfurter sandwiches
2342512,"Hot dog sandwich, meat and poultry, on wheat bread",Hot dog sandwich,27564200,3703,Frankfurter sandwiches
2342513,"Hot dog sandwich, turkey, on white bun",Hot dog sandwich,27564240,3703,Frankfurter sandwiches
2342514,"Hot dog sandwich, turkey, on wheat bun",Hot dog sandwich,27564241,3703,Frankfurter sandwiches
2342515,"Hot dog sandwich, turkey, on white bread",Hot dog sandwich,27564250,3703,Frankfurter sandwiches
2342516,"Hot dog sandwich, turkey, on wheat bread",Hot dog sandwich,27564260,3703,Frankfurter sandwiches
2342517,"Hot dog sandwich, reduced fat, on white bun",Hot dog sandwich,27564300,3703,Frankfurter sandwiches
2342518,"Hot dog sandwich, reduced fat, on wheat bun",Hot dog sandwich,27564301,3703,Frankfurter sandwiches
2342519,"Hot dog sandwich, reduced fat, on white bread",Hot dog sandwich,27564310,3703,Frankfurter sandwiches
2342520,"Hot dog sandwich, reduced fat, on wheat bread",Hot dog sandwich,27564320,3703,Frankfurter sandwiches
2342521,"Hot dog sandwich, vegetarian, on bun",Hot dog sandwich,27564420,3703,Frankfurter sandwiches
2342522,"Hot dog sandwich, vegetarian, on bread",Hot dog sandwich,27564430,3703,Frankfurter sandwiches
